Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
Random Forest,Thien_uu,Basic+GLCM+Edge,0.9637462235649547,0.964379775065495,0.9637462235649547,0.9637462235649547,0.9419408533540476
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP,0.9682779456193353,0.9684755221610509,0.9682779456193353,0.9682683105496189,0.9501303889474559
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP,0.9894259818731118,0.989431029255622,0.9894259818731118,0.9894262473560911,0.9843699717028243
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9694834378294402
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9712990936555891,0.9713331188248319,0.9712990936555891,0.9712961450602418,0.9650141485879153
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9879154078549849,0.9880796998932102,0.9879154078549849,0.9879164006376755,0.9843671974698995
Random Forest,Thien_uu,Enhanced Color+Zernike moments+GLCM,0.9773413897280967,0.9775635637854909,0.9773413897280967,0.9773431994427817,0.9694806635965156
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+Edge,0.9758308157099698,0.9758950690296763,0.9758308157099698,0.9758272840429046,0.9642678799311989
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+Edge,0.9894259818731118,0.9894679269417836,0.9894259818731118,0.9894266334536638,0.9851162403595405
Random Forest,Thien_uu,Enhanced Color+Zernike moments+Edge,0.9773413897280967,0.9774565165357945,0.9773413897280967,0.9773431995419,0.9702324807190813
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+GLCM,0.8353474320241692,0.8424507710767444,0.8353474320241692,0.8342148187317088,0.8191838206735838
Support Vector Machine,Thien_uu,Enhanced Color+LBP+GLCM,0.9154078549848943,0.9154322900313144,0.9154078549848943,0.9154117163704213,0.9374937579759196
Random Forest,Thien_uu,Enhanced Color+LBP+GLCM,0.850453172205438,0.8520390428175394,0.850453172205438,0.8503886657307855,0.873497752871331
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+Edge,0.8021148036253777,0.8121245417327413,0.8021148036253777,0.8000793398981884,0.7983576541086389
Support Vector Machine,Thien_uu,Enhanced Color+LBP+Edge,0.8987915407854985,0.8989102523800226,0.8987915407854985,0.8987996246204862,0.9107251844864894
Random Forest,Thien_uu,Enhanced Color+LBP+Edge,0.8383685800604229,0.8386984321093279,0.8383685800604229,0.838378538298214,0.8467236309160517
K-Nearest Neighbors,Thien_uu,Enhanced Color+GLCM+Edge,0.8338368580060423,0.8454767580732586,0.8338368580060423,0.8320752755982204,0.8288631193475006
Support Vector Machine,Thien_uu,Enhanced Color+GLCM+Edge,0.9244712990936556,0.9244712990936556,0.9244712990936556,0.9244712990936556,0.9337790600898851
Random Forest,Thien_uu,Enhanced Color+GLCM+Edge,0.8806646525679759,0.8810049288351305,0.8806646525679759,0.8806720049117654,0.8772152249902903
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+GLCM,0.9697885196374623,0.9698023703942337,0.9697885196374623,0.9697865885215795,0.9538589579981135
Support Vector Machine,Thien_uu,Zernike moments+LBP+GLCM,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9702297064861567
Random Forest,Thien_uu,Zernike moments+LBP+GLCM,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9665039116684238
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+Edge,0.9637462235649547,0.9637462235649547,0.9637462235649547,0.9637462235649547,0.9560838928036398
Support Vector Machine,Thien_uu,Zernike moments+LBP+Edge,0.9803625377643505,0.9804052274200402,0.9803625377643505,0.9803637478425185,0.9717194695666649
Random Forest,Thien_uu,Zernike moments+LBP+Edge,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9665039116684238
K-Nearest Neighbors,Thien_uu,Zernike moments+GLCM+Edge,0.9667673716012085,0.9668428196422025,0.9667673716012085,0.966769798558415,0.9672474060922156
Support Vector Machine,Thien_uu,Zernike moments+GLCM+Edge,0.9712990936555891,0.9714144962161196,0.9712990936555891,0.9713013860864066,0.9672585030239139
Random Forest,Thien_uu,Zernike moments+GLCM+Edge,0.9788519637462235,0.9794954455210672,0.9788519637462235,0.9788519637462235,0.9665039116684238
K-Nearest Neighbors,Thien_uu,LBP+GLCM+Edge,0.7749244712990937,0.7772831143439098,0.7749244712990937,0.774158257172426,0.7924152471841536
Support Vector Machine,Thien_uu,LBP+GLCM+Edge,0.8821752265861027,0.8824501045366252,0.8821752265861027,0.8821838303100759,0.8720163124895967
Random Forest,Thien_uu,LBP+GLCM+Edge,0.8323262839879154,0.834146874597031,0.8323262839879154,0.8322294585527042,0.8273733562669923
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.974320241691843,0.97442155394781,0.974320241691843,0.9743152576650451,0.9575736558841481
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.9894259818731118,0.9894679269417836,0.9894259818731118,0.9894266334536638,0.9813904455418078
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.9724629639904567
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.972809667673716,0.9728239598888707,0.972809667673716,0.9728079296694215,0.9612939022360317
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.9879154078549849,0.9880796998932102,0.9879154078549849,0.9879164006376755,0.9851106918936914
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9709732009099484
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+Edge,0.9788519637462235,0.9789173210748597,0.9788519637462235,0.9788488735375417,0.9642706541641235
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+Edge,0.9848942598187311,0.9849136203182651,0.9848942598187311,0.9848949493518611,0.9851134661266159
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+Edge,0.9788519637462235,0.9790162557844488,0.9788519637462235,0.9788537011159318,0.9724629639904567
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.9425981873111783,0.9435864301298615,0.9425981873111783,0.9425394024803718,0.912192753703601
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.9818731117824774,0.9820374038207026,0.9818731117824774,0.981874600956513,0.9732120068800978
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+GLCM,0.9697885196374623,0.9704260432477237,0.9697885196374623,0.9697885196374623,0.9575819785829218
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+Edge,0.9410876132930514,0.9428067462386663,0.9410876132930514,0.940994222427139,0.9084614104200188
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+Edge,0.9803625377643505,0.9805849048487274,0.9803625377643505,0.980364106183744,0.9746906730289074
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+Edge,0.9652567975830816,0.9656179222867359,0.9652567975830816,0.9652589381388684,0.9627947622482385
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+GLCM+Edge,0.9561933534743202,0.9570978705779165,0.9561933534743202,0.956152802426144,0.9278172335349277
Support Vector Machine,Thien_uu,Basic+Enhanced Color+GLCM+Edge,0.9803625377643505,0.9804775266956317,0.9803625377643505,0.9803641062696467,0.9761832103423403
Random Forest,Thien_uu,Basic+Enhanced Color+GLCM+Edge,0.9773413897280967,0.9775635637854909,0.9773413897280967,0.9773431994427817,0.9598124618542971
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9712990936555891,0.9713018248051944,0.9712990936555891,0.9712982419480447,0.9650196970537646
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9758308157099698,0.9767010957300574,0.9758308157099698,0.975829271494106,0.9739499528380403
Random Forest,Thien_uu,Basic+Zernike moments+LBP+GLCM,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9687371691727238
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+Edge,0.9697885196374623,0.9698505649393094,0.9697885196374623,0.9697841050536308,0.9627919880153138
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+Edge,0.9818731117824774,0.9819474567819365,0.9818731117824774,0.9818744355773172,0.9791655107362814
Random Forest,Thien_uu,Basic+Zernike moments+LBP+Edge,0.974320241691843,0.9748596772499523,0.974320241691843,0.974320886259677,0.9650169228208402
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+GLCM+Edge,0.9773413897280967,0.9773469887371107,0.9773413897280967,0.9773419586201955,0.9732009099483993
Support Vector Machine,Thien_uu,Basic+Zernike moments+GLCM+Edge,0.9818731117824774,0.9820374038207026,0.9818731117824774,0.981874600956513,0.9776757476557731
Random Forest,Thien_uu,Basic+Zernike moments+GLCM+Edge,0.9803625377643505,0.9807273854030941,0.9803625377643505,0.9803637476437084,0.9665094601342729
K-Nearest Neighbors,Thien_uu,Basic+LBP+GLCM+Edge,0.9365558912386707,0.937089557235609,0.9365558912386707,0.9365141429195722,0.9107002163901681
Support Vector Machine,Thien_uu,Basic+LBP+GLCM+Edge,0.9667673716012085,0.9672116702443602,0.9667673716012085,0.9667688882417891,0.9590772901292792
Random Forest,Thien_uu,Basic+LBP+GLCM+Edge,0.9622356495468278,0.9627690172133947,0.9622356495468278,0.9622365974407016,0.9449259279809133
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9667673716012085,0.9669100116914622,0.9667673716012085,0.9667591757575222,0.9538534095322643
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9879154078549849,0.98798931163783,0.9879154078549849,0.9879162903848782,0.9858541863174832
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM,0.9803625377643505,0.9807273854030941,0.9803625377643505,0.9803637476437084,0.9717111468678912
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+Edge,0.9622356495468278,0.9624281996794588,0.9622356495468278,0.9622241792257368,0.9523664206846807
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+Edge,0.9894259818731118,0.9894298716922468,0.9894259818731118,0.9894256680861219,0.9866032292071243
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+Edge,0.9803625377643505,0.9805849048487274,0.9803625377643505,0.980364106183744,0.9724657382233813
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+GLCM+Edge,0.9758308157099698,0.9758950690296763,0.9758308157099698,0.9758272840429046,0.9657576430117073
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+GLCM+Edge,0.9879154078549849,0.98798931163783,0.9879154078549849,0.9879162903848782,0.9858541863174832
Random Forest,Thien_uu,Enhanced Color+Zernike moments+GLCM+Edge,0.9803625377643505,0.9805849048487274,0.9803625377643505,0.980364106183744,0.9687371691727238
K-Nearest Neighbors,Thien_uu,Enhanced Color+LBP+GLCM+Edge,0.8202416918429003,0.8302204919512918,0.8202416918429003,0.8185034592986424,0.8229096154913167
Support Vector Machine,Thien_uu,Enhanced Color+LBP+GLCM+Edge,0.9138972809667674,0.9140153031792095,0.9138972809667674,0.9139041582592198,0.9359984464295623
Random Forest,Thien_uu,Enhanced Color+LBP+GLCM+Edge,0.851963746223565,0.8531520823064797,0.851963746223565,0.8519272614596904,0.8705265494090882
K-Nearest Neighbors,Thien_uu,Zernike moments+LBP+GLCM+Edge,0.9652567975830816,0.9652591425095106,0.9652567975830816,0.9652557665686858,0.9568412583920546
Support Vector Machine,Thien_uu,Zernike moments+LBP+GLCM+Edge,0.9773413897280967,0.9775635637854909,0.9773413897280967,0.9773431994427817,0.9732036841813239
Random Forest,Thien_uu,Zernike moments+LBP+GLCM+Edge,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9620373966598235
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9712990936555891,0.9714991834018473,0.9712990936555891,0.9712903762115601,0.9583171503079398
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9879154078549849,0.98798931163783,0.9879154078549849,0.9879162903848782,0.9851106918936914
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9773413897280967,0.9777054927798224,0.9773413897280967,0.9773427857427401,0.9702324807190813
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9697885196374623,0.9700501784332323,0.9697885196374623,0.9697774795481657,0.9598041391555234
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9848942598187311,0.9848942598187311,0.9848942598187311,0.9848942598187311,0.9873494978638405
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+Edge,0.9758308157099698,0.9761193713755263,0.9758308157099698,0.9758325805764257,0.970975975142873
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9758308157099698,0.9758950690296763,0.9758308157099698,0.9758272840429046,0.9642734283970483
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.9894259818731118,0.9894679269417836,0.9894259818731118,0.9894266334536638,0.9836237030461078
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+GLCM+Edge,0.974320241691843,0.9746836001565508,0.974320241691843,0.9743218238417723,0.9717194695666649
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+LBP+GLCM+Edge,0.9380664652567976,0.9391696642067885,0.9380664652567976,0.9379966595338638,0.908466958885868
Support Vector Machine,Thien_uu,Basic+Enhanced Color+LBP+GLCM+Edge,0.9803625377643505,0.9805849048487274,0.9803625377643505,0.980364106183744,0.9739499528380403
Random Forest,Thien_uu,Basic+Enhanced Color+LBP+GLCM+Edge,0.974320241691843,0.9746836001565508,0.974320241691843,0.9743218238417723,0.9583282472396382
K-Nearest Neighbors,Thien_uu,Basic+Zernike moments+LBP+GLCM+Edge,0.9682779456193353,0.9682804836573524,0.9682779456193353,0.9682770042583655,0.9657631914775564
Support Vector Machine,Thien_uu,Basic+Zernike moments+LBP+GLCM+Edge,0.9788519637462235,0.9793006750388416,0.9788519637462235,0.9788529288811384,0.9754397159185485
Random Forest,Thien_uu,Basic+Zernike moments+LBP+GLCM+Edge,0.9758308157099698,0.9762784238402215,0.9758308157099698,0.9758319187213012,0.9642734283970483
K-Nearest Neighbors,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9667673716012085,0.9670259364585151,0.9667673716012085,0.966755227502982,0.949395217222438
Support Vector Machine,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9909365558912386,0.9909554751258259,0.9909365558912386,0.9909369696111167,0.9851106918936914
Random Forest,Thien_uu,Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9788519637462235,0.9791409606283938,0.9788519637462235,0.9788535080043727,0.9702241580203076
K-Nearest Neighbors,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.972809667673716,0.9728728169844929,0.972809667673716,0.9728056945482676,0.9605476335793153
Support Vector Machine,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.9894259818731118,0.9894679269417836,0.9894259818731118,0.9894266334536638,0.9858597347833324
Random Forest,Thien_uu,Basic+Enhanced Color+Zernike moments+LBP+GLCM+Edge,0.974320241691843,0.9746836001565508,0.974320241691843,0.9743218238417723,0.9717166953337403
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments,0.9173976608187134,0.9204562942443829,0.9173976608187134,0.9169320650149041,0.9092481690323417
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments,0.9736842105263158,0.9736940480989457,0.9736842105263158,0.9736870380163958,0.970469246224642
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments,0.9385964912280702,0.9387577513526939,0.9385964912280702,0.9386268145995168,0.9351792079849632
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP,0.9013157894736842,0.9028816690699351,0.9013157894736842,0.9009208119830417,0.9009624732646315
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP,0.966374269005848,0.9664050254316962,0.966374269005848,0.9663813487915146,0.9575105321148486
Random Forest,Xi23,Basic+Enhanced Color+LBP,0.9320175438596491,0.9324927326499064,0.9320175438596491,0.9320750425568219,0.9344578391340981
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+GLCM,0.9042397660818714,0.9084602311234078,0.9042397660818714,0.9035489228888497,0.8912431136172143
Support Vector Machine,Xi23,Basic+Enhanced Color+GLCM,0.9649122807017544,0.965050396141047,0.9649122807017544,0.9649296083425811,0.9546250567113876
Random Forest,Xi23,Basic+Enhanced Color+GLCM,0.9378654970760234,0.9382520703408402,0.9378654970760234,0.9379136595075692,0.9398593557586363
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Edge,0.9100877192982456,0.9111790549705973,0.9100877192982456,0.9098029203670043,0.9088923455829931
Support Vector Machine,Xi23,Basic+Enhanced Color+Edge,0.9671052631578947,0.9671795926113359,0.9671052631578947,0.9671170087612804,0.964709313630177
Random Forest,Xi23,Basic+Enhanced Color+Edge,0.935672514619883,0.9361862983205774,0.935672514619883,0.935729090517359,0.9409404368397174
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP,0.9152046783625731,0.9164041145072404,0.9152046783625731,0.9149275694683331,0.9049309741396072
Support Vector Machine,Xi23,Basic+Zernike moments+LBP,0.9590643274853801,0.9594634897857862,0.9590643274853801,0.9590975262620391,0.9618290232678722
Random Forest,Xi23,Basic+Zernike moments+LBP,0.9320175438596491,0.932048237474292,0.9320175438596491,0.9320283896589725,0.920412210771923
K-Nearest Neighbors,Xi23,Basic+Zernike moments+GLCM,0.9159356725146199,0.9204006756237467,0.9159356725146199,0.9153292071161658,0.8948415321796617
Support Vector Machine,Xi23,Basic+Zernike moments+GLCM,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9649122807017544,0.9625516883790265
Random Forest,Xi23,Basic+Zernike moments+GLCM,0.9327485380116959,0.9328261582103019,0.9327485380116959,0.9327693395774207,0.9236548058850218
K-Nearest Neighbors,Xi23,Basic+Zernike moments+Edge,0.9166666666666666,0.9196071300652403,0.9166666666666666,0.9162072898866267,0.9081716248622722
Support Vector Machine,Xi23,Basic+Zernike moments+Edge,0.9627192982456141,0.9627394579794475,0.9627192982456141,0.9627040013821165,0.9675947890336379
Random Forest,Xi23,Basic+Zernike moments+Edge,0.9327485380116959,0.9327669944538329,0.9327485380116959,0.9327557638196782,0.9193343703415646
K-Nearest Neighbors,Xi23,Basic+LBP+GLCM,0.8786549707602339,0.8829334830436344,0.8786549707602339,0.8776938742984317,0.8800842569187894
Support Vector Machine,Xi23,Basic+LBP+GLCM,0.9539473684210527,0.9539533909749232,0.9539473684210527,0.9539498674852643,0.9452667055544752
Random Forest,Xi23,Basic+LBP+GLCM,0.922514619883041,0.9228819161253939,0.922514619883041,0.922571818531903,0.9214945881132932
K-Nearest Neighbors,Xi23,Basic+LBP+Edge,0.9005847953216374,0.9020684139861394,0.9005847953216374,0.9001976569245568,0.8894387192948343
Support Vector Machine,Xi23,Basic+LBP+Edge,0.952485380116959,0.9525693741565453,0.952485380116959,0.9525023459885162,0.9528284399507421
Random Forest,Xi23,Basic+LBP+Edge,0.918859649122807,0.9193519746988885,0.918859649122807,0.9189282766000778,0.9193304815606973
K-Nearest Neighbors,Xi23,Basic+GLCM+Edge,0.8976608187134503,0.9016219858450697,0.8976608187134503,0.89693661161981,0.8887283686564261
Support Vector Machine,Xi23,Basic+GLCM+Edge,0.9517543859649122,0.9517576144999967,0.9517543859649122,0.9517375756464331,0.9503104543392314
Random Forest,Xi23,Basic+GLCM+Edge,0.9276315789473685,0.928112479999567,0.9276315789473685,0.9276927872379073,0.9315730118607817
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+LBP,0.9130116959064327,0.9169126154112619,0.9130116959064327,0.9124314731313607,0.9013280186661481
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+LBP,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9678362573099415,0.9643534901808284
Random Forest,Xi23,Enhanced Color+Zernike moments+LBP,0.9342105263157895,0.9342125664092936,0.9342105263157895,0.9341793887965394,0.9286985546697777
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+GLCM,0.8866959064327485,0.8968015726916654,0.8866959064327485,0.8851460246100731,0.8714349601399961
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+GLCM,0.966374269005848,0.9664090009681,0.966374269005848,0.9663583542737868,0.9600311102469377
Random Forest,Xi23,Enhanced Color+Zernike moments+GLCM,0.918859649122807,0.9197731376159214,0.918859649122807,0.9186343350746352,0.9085365221336446
K-Nearest Neighbors,Xi23,Enhanced Color+Zernike moments+Edge,0.8969298245614035,0.9041611511647231,0.8969298245614035,0.8958437132960185,0.8854825328926049
Support Vector Machine,Xi23,Enhanced Color+Zernike moments+Edge,0.9627192982456141,0.9627237340424569,0.9627192982456141,0.9627085748888814,0.960027869596215
Random Forest,Xi23,Enhanced Color+Zernike moments+Edge,0.9195906432748538,0.9199005817209872,0.9195906432748538,0.9194595995644583,0.911412923715082
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+GLCM,0.8304093567251462,0.8361589026126259,0.8304093567251462,0.8284808253681605,0.8343463607492385
Support Vector Machine,Xi23,Enhanced Color+LBP+GLCM,0.935672514619883,0.9356903554284838,0.935672514619883,0.9356794262623008,0.9391431719489273
Random Forest,Xi23,Enhanced Color+LBP+GLCM,0.8771929824561403,0.8776146688203652,0.8771929824561403,0.8772836369184875,0.8743165467625899
K-Nearest Neighbors,Xi23,Enhanced Color+LBP+Edge,0.8238304093567251,0.8263696751835783,0.8238304093567251,0.8225594688260518,0.8170672110959881
Support Vector Machine,Xi23,Enhanced Color+LBP+Edge,0.9144736842105263,0.9145098043205756,0.9144736842105263,0.9144873289258041,0.9153723507680341
Random Forest,Xi23,Enhanced Color+LBP+Edge,0.8523391812865497,0.8523391812865497,0.8523391812865497,0.8523391812865497,0.8530773219262429
K-Nearest Neighbors,Xi23,Enhanced Color+GLCM+Edge,0.8187134502923976,0.8326786773354149,0.8187134502923976,0.8148399209754036,0.8084198587076283
Support Vector Machine,Xi23,Enhanced Color+GLCM+Edge,0.9247076023391813,0.9249084118836607,0.9247076023391813,0.9247480542476276,0.9283381943094173
Random Forest,Xi23,Enhanced Color+GLCM+Edge,0.8742690058479532,0.8744304872462763,0.8742690058479532,0.8743197683931873,0.8703642491412277
K-Nearest Neighbors,Xi23,Zernike moments+LBP+GLCM,0.8574561403508771,0.8677714571290424,0.8574561403508771,0.8552895633065195,0.8415568086071683
Support Vector Machine,Xi23,Zernike moments+LBP+GLCM,0.9152046783625731,0.9152216970262608,0.9152046783625731,0.9151422600176063,0.9070911919113358
Random Forest,Xi23,Zernike moments+LBP+GLCM,0.89546783625731,0.895518913943466,0.89546783625731,0.8953539759331386,0.8710823773413701
K-Nearest Neighbors,Xi23,Zernike moments+LBP+Edge,0.875,0.8812228467774443,0.875,0.8737234771078486,0.857400349990278
Support Vector Machine,Xi23,Zernike moments+LBP+Edge,0.9027777777777778,0.9031237277271035,0.9027777777777778,0.9025952092508936,0.8988100330546374
Random Forest,Xi23,Zernike moments+LBP+Edge,0.9049707602339181,0.9050657163103398,0.9049707602339181,0.9048602268439916,0.8700038887808672
K-Nearest Neighbors,Xi23,Zernike moments+GLCM+Edge,0.85453216374269,0.866708687040181,0.85453216374269,0.8520288052328447,0.8354267937001751
Support Vector Machine,Xi23,Zernike moments+GLCM+Edge,0.9057017543859649,0.9060610396928627,0.9057017543859649,0.905524676641844,0.8905282260677945
Random Forest,Xi23,Zernike moments+GLCM+Edge,0.8837719298245614,0.8862996306555865,0.8837719298245614,0.8831167994457501,0.8613597770432303
K-Nearest Neighbors,Xi23,LBP+GLCM+Edge,0.7324561403508771,0.738101550264789,0.7324561403508771,0.7276842894107507,0.7306364638019314
Support Vector Machine,Xi23,LBP+GLCM+Edge,0.8011695906432749,0.8013355207089693,0.8011695906432749,0.800559543040482,0.8062628815866226
Random Forest,Xi23,LBP+GLCM+Edge,0.7682748538011696,0.7682500238367658,0.7682748538011696,0.7682620273299413,0.7673666472227623
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9203216374269005,0.9226167080462313,0.9203216374269005,0.9199490838343845,0.9128472357249336
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9707602339181286,0.9707706871242946,0.9707602339181286,0.9707633755737731,0.9701134227752932
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+LBP,0.9378654970760234,0.9381124770946432,0.9378654970760234,0.9379040747546656,0.9301348110700628
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.9137426900584795,0.9177806760040005,0.9137426900584795,0.913155756482826,0.9027642750664333
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.9744152046783626,0.974415968783748,0.9744152046783626,0.9744108726987569,0.9697511180244993
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+GLCM,0.935672514619883,0.9357886687870324,0.935672514619883,0.935698486154654,0.9333793505735951
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+Zernike moments+Edge,0.9210526315789473,0.9238498052896739,0.9210526315789473,0.9206367543089506,0.9139296130663037
Support Vector Machine,Xi23,Basic+Enhanced Color+Zernike moments+Edge,0.9744152046783626,0.9744327842624397,0.9744152046783626,0.9744192864307961,0.9711919113357963
Random Forest,Xi23,Basic+Enhanced Color+Zernike moments+Edge,0.9378654970760234,0.9379230204488763,0.9378654970760234,0.9378816812817995,0.9369764728757535
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP+GLCM,0.8932748538011696,0.898157609657453,0.8932748538011696,0.8923985493564645,0.8876408062738997
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP+GLCM,0.9656432748538012,0.965718570765857,0.9656432748538012,0.9656555424840041,0.9596713980167217
Random Forest,Xi23,Basic+Enhanced Color+LBP+GLCM,0.9349415204678363,0.9354129010834658,0.9349415204678363,0.9349965461027653,0.9355369758247456
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+LBP+Edge,0.89546783625731,0.8968274044726176,0.89546783625731,0.89507197337723,0.8973640547021843
Support Vector Machine,Xi23,Basic+Enhanced Color+LBP+Edge,0.9619883040935673,0.9620850323044994,0.9619883040935673,0.9620036509095682,0.9668714757923391
Random Forest,Xi23,Basic+Enhanced Color+LBP+Edge,0.9334795321637427,0.9340414863837051,0.9334795321637427,0.9335402075676675,0.9366180569058267
K-Nearest Neighbors,Xi23,Basic+Enhanced Color+GLCM+Edge,0.8976608187134503,0.9013842198150552,0.8976608187134503,0.8969644568440308,0.8959277983018991
Support Vector Machine,Xi23,Basic+Enhanced Color+GLCM+Edge,0.9641812865497076,0.9641862095241025,0.9641812865497076,0.9641832302663167,0.9607485903169357
Random Forest,Xi23,Basic+Enhanced Color+GLCM+Edge,0.9407894736842105,0.9411724256538067,0.9407894736842105,0.9408353696483894,0.9423812301510143
K-Nearest Neighbors,Xi23,Basic+Zernike moments+LBP+GLCM,0.9122807017543859,0.916047164788177,0.9122807017543859,0.9117072858491624,0.8977218225419664
