Model,Dataset,Feature Combination,Accuracy,Precision,Recall,F1 Score,CV_scores(5fold)
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+LBP+GLCM+GIST,0.8756585879873551,0.8860056802441003,0.8756585879873551,0.8751218983292693,0.8690300324675324
Support Vector Machine,Nep87,Basic+Enhanced Color+LBP+GLCM+GIST,0.9504741833508957,0.9517943215870138,0.9504741833508957,0.9504741833508957,0.961010551948052
Random Forest,Nep87,Basic+Enhanced Color+LBP+GLCM+GIST,0.9863013698630136,0.986402051168287,0.9863013698630136,0.9862979588229908,0.9734916125541127
K-Nearest Neighbors,Nep87,Basic+Zernike moments+LBP+GLCM+GIST,0.9336143308746049,0.9351192211143905,0.9336143308746049,0.9336103503748555,0.9324458874458873
Support Vector Machine,Nep87,Basic+Zernike moments+LBP+GLCM+GIST,0.9610115911485775,0.96179203845168,0.9610115911485775,0.9610165265820099,0.9636106601731601
Random Forest,Nep87,Basic+Zernike moments+LBP+GLCM+GIST,0.9789251844046365,0.9792182327422672,0.9789251844046365,0.9789147786160032,0.9688149350649351
K-Nearest Neighbors,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9178082191780822,0.9206694938523966,0.9178082191780822,0.9177631266672361,0.9168492965367966
Support Vector Machine,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.958904109589041,0.959683400673917,0.958904109589041,0.958909311802659,0.9667288961038961
Random Forest,Nep87,Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9736564805057956,0.9741094039271377,0.9736564805057956,0.9736388986435991,0.9615422077922078
K-Nearest Neighbors,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9230769230769231,0.9264228358719707,0.9230769230769231,0.9230208761854964,0.9262080627705627
Support Vector Machine,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9631190727081138,0.9636126100230169,0.9631190727081138,0.9631252161095023,0.9672470238095239
Random Forest,Nep87,Basic+Enhanced Color+Zernike moments+LBP+GLCM+GIST,0.9799789251844047,0.9803257537532181,0.9799789251844047,0.9799679255358906,0.9708942099567099
K-Nearest Neighbors,Q5,Basic,0.9275653923541247,0.9303312381783206,0.9275653923541247,0.9274361104258652,0.9246087511977004
Support Vector Machine,Q5,Basic,0.9567404426559356,0.9574024889742726,0.9567404426559356,0.9567212990685389,0.9404810456231727
Random Forest,Q5,Basic,0.9436619718309859,0.9436888892969597,0.9436619718309859,0.9436601470658089,0.9360133159717957
K-Nearest Neighbors,Q5,Enhanced Color,0.8963782696177063,0.9041183722050614,0.8963782696177063,0.8958471421749022,0.8755042625850674
Support Vector Machine,Q5,Enhanced Color,0.9154929577464789,0.917911570331081,0.9154929577464789,0.9153562071954782,0.8903852295899565
Random Forest,Q5,Enhanced Color,0.9114688128772636,0.9117856034090281,0.9114688128772636,0.9114462254639741,0.8814583691619783
K-Nearest Neighbors,Q5,Zernike moments,0.8722334004024145,0.8722659083754226,0.8722334004024145,0.872227580808423,0.8883988895167432
Support Vector Machine,Q5,Zernike moments,0.8953722334004024,0.8974281828039891,0.8953722334004024,0.8952194977095889,0.9002960469744246
Random Forest,Q5,Zernike moments,0.8822937625754527,0.8826280885703325,0.8822937625754527,0.8822597976804559,0.9027811217846351
K-Nearest Neighbors,Q5,LBP,0.5563380281690141,0.5576964757371542,0.5563380281690141,0.554315460883568,0.561005331302361
Support Vector Machine,Q5,LBP,0.6126760563380281,0.6126733762901294,0.6126760563380281,0.612674096218436,0.6056543743704395
Random Forest,Q5,LBP,0.5945674044265593,0.5945894506040391,0.5945674044265593,0.594476692327589,0.5753937056236641
K-Nearest Neighbors,Q5,GLCM,0.7062374245472837,0.7112618481107209,0.7062374245472837,0.7043227374420657,0.7083384517111762
Support Vector Machine,Q5,GLCM,0.738430583501006,0.7403939873070999,0.738430583501006,0.7378201444526632,0.7390867994988085
Random Forest,Q5,GLCM,0.7082494969818913,0.7086795964249896,0.7082494969818913,0.7080509090448416,0.7242058324939193
K-Nearest Neighbors,Q5,GIST,0.5734406438631791,0.578417023797978,0.5734406438631791,0.5673480642520393,0.5863044493034911
Support Vector Machine,Q5,GIST,0.6690140845070423,0.6698568439247884,0.6690140845070423,0.6685050328635642,0.6880021128663735
Random Forest,Q5,GIST,0.7696177062374245,0.7788087393297526,0.7696177062374245,0.7675833522520481,0.7505061052010908
K-Nearest Neighbors,Q5,Basic+Enhanced Color,0.9346076458752515,0.939582895431478,0.9346076458752515,0.9344070438142873,0.9295703019433457
Support Vector Machine,Q5,Basic+Enhanced Color,0.9678068410462777,0.968416755780844,0.9678068410462777,0.9677939318618036,0.9568483895535955
Random Forest,Q5,Basic+Enhanced Color,0.9617706237424547,0.9617993009459135,0.9617706237424547,0.9617693855089418,0.9494103628725155
K-Nearest Neighbors,Q5,Basic+Zernike moments,0.93158953722334,0.9356295312085758,0.93158953722334,0.9314162428260297,0.9350232169618948
Support Vector Machine,Q5,Basic+Zernike moments,0.9637826961770624,0.9645293319597128,0.9637826961770624,0.9637650911036063,0.9528830798712626
Random Forest,Q5,Basic+Zernike moments,0.937625754527163,0.9376865212412787,0.937625754527163,0.9376219663721324,0.9419674225487065
K-Nearest Neighbors,Q5,Basic+LBP,0.9164989939637826,0.9216299602670173,0.9164989939637826,0.9162237825590491,0.9027823501953172
Support Vector Machine,Q5,Basic+LBP,0.954728370221328,0.9560650683863344,0.954728370221328,0.954689981695507,0.940477360391126
Random Forest,Q5,Basic+LBP,0.9456740442655935,0.9457860447335443,0.9456740442655935,0.9456687650531387,0.9345232538142152
K-Nearest Neighbors,Q5,Basic+GLCM,0.9144869215291751,0.9203759848228168,0.9144869215291751,0.9141639230822441,0.9107203400240769
Support Vector Machine,Q5,Basic+GLCM,0.9456740442655935,0.9462516495271032,0.9456740442655935,0.9456522600167936,0.9414736014544381
Random Forest,Q5,Basic+GLCM,0.9406438631790744,0.9407279385507628,0.9406438631790744,0.9406392368473201,0.9379971992236446
K-Nearest Neighbors,Q5,Basic+GIST,0.7877263581488934,0.793266642106158,0.7877263581488934,0.7866383203777124,0.8045696877380045
Support Vector Machine,Q5,Basic+GIST,0.8621730382293763,0.8624865682421377,0.8621730382293763,0.8621332673694228,0.8521841141930571
Random Forest,Q5,Basic+GIST,0.9336016096579477,0.9337182737356549,0.9336016096579477,0.9335994591463276,0.9181559098837925
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments,0.9466800804828974,0.9514154459929108,0.9466800804828974,0.9465282422047,0.9419711077807532
Support Vector Machine,Q5,Enhanced Color+Zernike moments,0.9748490945674044,0.9754020131296682,0.9748490945674044,0.974840002912182,0.9632975456354569
Random Forest,Q5,Enhanced Color+Zernike moments,0.9587525150905433,0.958768229823993,0.9587525150905433,0.9587516383612107,0.9523868019556299
K-Nearest Neighbors,Q5,Enhanced Color+LBP,0.8933601609657947,0.9032374615007979,0.8933601609657947,0.8926651033180102,0.873521607743901
Support Vector Machine,Q5,Enhanced Color+LBP,0.9265593561368209,0.9278064555805143,0.9265593561368209,0.9264970814171558,0.8978183426283074
Random Forest,Q5,Enhanced Color+LBP,0.9104627766599598,0.9108262170298053,0.9104627766599598,0.9104369401159024,0.8874051052747955
K-Nearest Neighbors,Q5,Enhanced Color+GLCM,0.892354124748491,0.904116815829827,0.892354124748491,0.8915232619963878,0.8804608996879837
Support Vector Machine,Q5,Enhanced Color+GLCM,0.9285714285714286,0.9293260536931423,0.9285714285714286,0.9285334504650473,0.9102216052870796
Random Forest,Q5,Enhanced Color+GLCM,0.9225352112676056,0.9231419061724422,0.9225352112676056,0.9225009308901743,0.8963295088814093
K-Nearest Neighbors,Q5,Enhanced Color+GIST,0.8199195171026157,0.8224997041069948,0.8199195171026157,0.8195166524876327,0.8209431737218387
Support Vector Machine,Q5,Enhanced Color+GIST,0.8631790744466801,0.8632820516772819,0.8631790744466801,0.8631746430894022,0.8640837284721027
Random Forest,Q5,Enhanced Color+GIST,0.9154929577464789,0.9155010546174431,0.9154929577464789,0.9154932998691723,0.8908765938628601
K-Nearest Neighbors,Q5,Zernike moments+LBP,0.8853118712273642,0.8905823637394373,0.8853118712273642,0.8848928284886848,0.8883964326953787
Support Vector Machine,Q5,Zernike moments+LBP,0.9124748490945674,0.9152738096058813,0.9124748490945674,0.9123110741433543,0.9127005380438789
Random Forest,Q5,Zernike moments+LBP,0.8893360160965795,0.8895524084693646,0.8893360160965795,0.8893145057552996,0.9042711839422155
K-Nearest Neighbors,Q5,Zernike moments+GLCM,0.8631790744466801,0.8674610307154214,0.8631790744466801,0.8627438806574457,0.8759931700366067
Support Vector Machine,Q5,Zernike moments+GLCM,0.8963782696177063,0.8988028149330339,0.8963782696177063,0.8962020620203124,0.9057600176891138
Random Forest,Q5,Zernike moments+GLCM,0.886317907444668,0.8874370087150573,0.886317907444668,0.8862215095909397,0.9007960101221041
K-Nearest Neighbors,Q5,Zernike moments+GIST,0.7736418511066399,0.7741871140473597,0.7736418511066399,0.7734994755228926,0.7891899859961182
Support Vector Machine,Q5,Zernike moments+GIST,0.8098591549295775,0.8169706391660065,0.8098591549295775,0.8087116806533362,0.8303626268334028
Random Forest,Q5,Zernike moments+GIST,0.8712273641851107,0.8712752246944584,0.8712273641851107,0.8712195434779505,0.8640947841682431
K-Nearest Neighbors,Q5,LBP+GLCM,0.6971830985915493,0.7041126092983881,0.6971830985915493,0.6943917273463194,0.690969953074712
Support Vector Machine,Q5,LBP+GLCM,0.7696177062374245,0.7708966303930078,0.7696177062374245,0.7692989357869134,0.753970223325062
Random Forest,Q5,LBP+GLCM,0.7223340040241448,0.7225855773302639,0.7223340040241448,0.7222226623080564,0.7361201877011523
K-Nearest Neighbors,Q5,LBP+GIST,0.5895372233400402,0.5910623502140715,0.5895372233400402,0.5881369238887483,0.6135849937351056
Support Vector Machine,Q5,LBP+GIST,0.693158953722334,0.6941436387994918,0.693158953722334,0.6926870365452494,0.6899835392968577
Random Forest,Q5,LBP+GIST,0.7545271629778671,0.761850239043657,0.7545271629778671,0.7526761479626802,0.7594243667542934
K-Nearest Neighbors,Q5,GLCM+GIST,0.6468812877263581,0.6469104505575966,0.6468812877263581,0.6468795007516444,0.6443357983441025
Support Vector Machine,Q5,GLCM+GIST,0.7132796780684104,0.7146461818717822,0.7132796780684104,0.712743173917885,0.7147790089182615
Random Forest,Q5,GLCM+GIST,0.7907444668008048,0.7929677512589349,0.7907444668008048,0.7902961221329674,0.7936503451834017
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments,0.9456740442655935,0.949507428502689,0.9456740442655935,0.9455472607709376,0.9419711077807532
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments,0.9758551307847082,0.9763458224670806,0.9758551307847082,0.9758473077019643,0.9637901383190428
Random Forest,Q5,Basic+Enhanced Color+Zernike moments,0.9617706237424547,0.9619545804590777,0.9617706237424547,0.9617652057469533,0.9489128565462005
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP,0.9295774647887324,0.9363394058140447,0.9295774647887324,0.9292845148313433,0.914197970665553
Support Vector Machine,Q5,Basic+Enhanced Color+LBP,0.9637826961770624,0.9645293319597128,0.9637826961770624,0.9637650911036063,0.953875635702528
Random Forest,Q5,Basic+Enhanced Color+LBP,0.9647887323943662,0.9648048137234642,0.9647887323943662,0.9647879839668871,0.9479215291256173
K-Nearest Neighbors,Q5,Basic+Enhanced Color+GLCM,0.9295774647887324,0.9359025040378599,0.9295774647887324,0.9293026283808099,0.9300727219123898
Support Vector Machine,Q5,Basic+Enhanced Color+GLCM,0.9688128772635815,0.9693578910457981,0.9688128772635815,0.9688016036111057,0.9568520747856424
Random Forest,Q5,Basic+Enhanced Color+GLCM,0.9617706237424547,0.9617706237424547,0.9617706237424547,0.9617706237424547,0.9508942829766849
K-Nearest Neighbors,Q5,Basic+Enhanced Color+GIST,0.8511066398390342,0.8558881027538806,0.8511066398390342,0.8505626194414504,0.8640984694002899
Support Vector Machine,Q5,Basic+Enhanced Color+GIST,0.8853118712273642,0.8853736036850025,0.8853118712273642,0.8853104782992552,0.8794622018033069
Random Forest,Q5,Basic+Enhanced Color+GIST,0.9476861167002012,0.9479522970905637,0.9476861167002012,0.9476810334257796,0.9315529567845122
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP,0.9295774647887324,0.9335977090966839,0.9295774647887324,0.9293990734973835,0.9251013438812864
Support Vector Machine,Q5,Basic+Zernike moments+LBP,0.9627766599597586,0.9634484741745956,0.9627766599597586,0.9627601875706032,0.9553607842173795
Random Forest,Q5,Basic+Zernike moments+LBP,0.9436619718309859,0.9436888892969597,0.9436619718309859,0.9436601470658089,0.9434501142421935
K-Nearest Neighbors,Q5,Basic+Zernike moments+GLCM,0.9225352112676056,0.928543334254979,0.9225352112676056,0.9222426126745034,0.9280814681964473
Support Vector Machine,Q5,Basic+Zernike moments+GLCM,0.9587525150905433,0.9599083456398616,0.9587525150905433,0.95872222277083,0.9553656978601086
Random Forest,Q5,Basic+Zernike moments+GLCM,0.9366197183098591,0.9366613513279223,0.9366197183098591,0.9366168314246508,0.9444389848414122
K-Nearest Neighbors,Q5,Basic+Zernike moments+GIST,0.8249496981891348,0.8287576141426185,0.8249496981891348,0.8243929061352613,0.8511952435938384
Support Vector Machine,Q5,Basic+Zernike moments+GIST,0.903420523138833,0.9034746412020076,0.903420523138833,0.903414657608463,0.9102265189298085
Random Forest,Q5,Basic+Zernike moments+GIST,0.9325955734406438,0.9326775954111242,0.9325955734406438,0.9325903198096686,0.9260902144805051
K-Nearest Neighbors,Q5,Basic+LBP+GLCM,0.8943661971830986,0.9061910302442788,0.8943661971830986,0.8935508645758946,0.8918765201582193
Support Vector Machine,Q5,Basic+LBP+GLCM,0.9557344064386318,0.9562016075617416,0.9557344064386318,0.9557200641202679,0.94097978036017
Random Forest,Q5,Basic+LBP+GLCM,0.9426559356136821,0.9427969831235883,0.9426559356136821,0.9426491439549535,0.9429612067906543
K-Nearest Neighbors,Q5,Basic+LBP+GIST,0.7766599597585513,0.7824647328768977,0.7766599597585513,0.7754157711524784,0.7941503083310812
Support Vector Machine,Q5,Basic+LBP+GIST,0.8661971830985915,0.8662622645091048,0.8661971830985915,0.8661867542490433,0.860617153526767
Random Forest,Q5,Basic+LBP+GIST,0.9255533199195171,0.9256684197861266,0.9255533199195171,0.9255509087398218,0.9201434783676878
K-Nearest Neighbors,Q5,Basic+GLCM+GIST,0.7967806841046278,0.8071704401060924,0.7967806841046278,0.7949470139732575,0.8035599341571874
Support Vector Machine,Q5,Basic+GLCM+GIST,0.8722334004024145,0.8724044803580844,0.8722334004024145,0.8722120587804507,0.866567574871631
Random Forest,Q5,Basic+GLCM+GIST,0.9235412474849095,0.9236559562987444,0.9235412474849095,0.9235387711381954,0.9221273616195367
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP,0.9426559356136821,0.9473467586847869,0.9426559356136821,0.9424926378427906,0.9350269021939415
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP,0.9748490945674044,0.9755404445752415,0.9748490945674044,0.9748379645747318,0.9647814657396261
Random Forest,Q5,Enhanced Color+Zernike moments+LBP,0.9627766599597586,0.9628663821847694,0.9627766599597586,0.9627737587008617,0.9484153502198854
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+GLCM,0.9386317907444668,0.9440474071868031,0.9386317907444668,0.9384295269409878,0.9384996191926884
Support Vector Machine,Q5,Enhanced Color+Zernike moments+GLCM,0.9678068410462777,0.968416755780844,0.9678068410462777,0.9677939318618036,0.9628012677198241
Random Forest,Q5,Enhanced Color+Zernike moments+GLCM,0.9637826961770624,0.9638115689069084,0.9637826961770624,0.9637815231137344,0.9508955113873669
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+GIST,0.8551307847082495,0.860316919715815,0.8551307847082495,0.854565406954809,0.880467041741395
Support Vector Machine,Q5,Enhanced Color+Zernike moments+GIST,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9195171026156942,0.9206434415153675
Random Forest,Q5,Enhanced Color+Zernike moments+GIST,0.959758551307847,0.9597666481788112,0.959758551307847,0.9597587142234153,0.9449438616318208
K-Nearest Neighbors,Q5,Enhanced Color+LBP+GLCM,0.8843058350100603,0.8969708468970048,0.8843058350100603,0.8833280799412043,0.8755054909957497
Support Vector Machine,Q5,Enhanced Color+LBP+GLCM,0.9305835010060363,0.931203219772873,0.9305835010060363,0.93055278222626,0.9057575608677493
Random Forest,Q5,Enhanced Color+LBP+GLCM,0.9215291750503019,0.92234305713763,0.9215291750503019,0.9214837151249745,0.8933567550303417
K-Nearest Neighbors,Q5,Enhanced Color+LBP+GIST,0.8078470824949698,0.8127800014798161,0.8078470824949698,0.8070224371401583,0.8159840797975579
Support Vector Machine,Q5,Enhanced Color+LBP+GIST,0.8712273641851107,0.8712354610560749,0.8712273641851107,0.8712278855149292,0.8695415571333808
Random Forest,Q5,Enhanced Color+LBP+GIST,0.9124748490945674,0.9124772276618645,0.9124748490945674,0.912475114851933,0.892362970788394
K-Nearest Neighbors,Q5,Enhanced Color+GLCM+GIST,0.823943661971831,0.8284933037109904,0.823943661971831,0.823278665169326,0.8278812372552391
Support Vector Machine,Q5,Enhanced Color+GLCM+GIST,0.8782696177062375,0.878402558206381,0.8782696177062375,0.8782640733679626,0.8740080583740756
Random Forest,Q5,Enhanced Color+GLCM+GIST,0.9175050301810865,0.9175618859240604,0.9175050301810865,0.9175000200405622,0.8993133184286171
K-Nearest Neighbors,Q5,Zernike moments+LBP+GLCM,0.8792756539235412,0.8882923440821332,0.8792756539235412,0.878527918485818,0.8854212220229467
Support Vector Machine,Q5,Zernike moments+LBP+GLCM,0.9195171026156942,0.9231144699051875,0.9195171026156942,0.9193292752162041,0.9226211827138048
Random Forest,Q5,Zernike moments+LBP+GLCM,0.9064386317907445,0.908003314290427,0.9064386317907445,0.9063357609426215,0.9097290126034936
K-Nearest Neighbors,Q5,Zernike moments+LBP+GIST,0.772635814889336,0.7762953863752502,0.772635814889336,0.7718050810389715,0.8001019580866275
Support Vector Machine,Q5,Zernike moments+LBP+GIST,0.8460764587525151,0.8509535146494369,0.8460764587525151,0.8454950615480393,0.855656831191804
Random Forest,Q5,Zernike moments+LBP+GIST,0.8832997987927566,0.8833915896302855,0.8832997987927566,0.8832884582622978,0.8685502297127975
K-Nearest Neighbors,Q5,Zernike moments+GLCM+GIST,0.7826961770623743,0.7867741890240958,0.7826961770623743,0.7818481104322134,0.8070510773161683
Support Vector Machine,Q5,Zernike moments+GLCM+GIST,0.8370221327967807,0.8406861385195722,0.8370221327967807,0.8365402650444244,0.8606183819374493
Random Forest,Q5,Zernike moments+GLCM+GIST,0.8732394366197183,0.8732876882261803,0.8732394366197183,0.8732317381111077,0.8690551065032063
K-Nearest Neighbors,Q5,LBP+GLCM+GIST,0.6408450704225352,0.6416906808775643,0.6408450704225352,0.6401730283813507,0.6483060216691644
Support Vector Machine,Q5,LBP+GLCM+GIST,0.7303822937625755,0.7311594427839063,0.7303822937625755,0.730103627602189,0.7380954720782252
Random Forest,Q5,LBP+GLCM+GIST,0.8078470824949698,0.8095059144543333,0.8078470824949698,0.8075515540332545,0.8035685330319634
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9386317907444668,0.9436551187906507,0.9386317907444668,0.9384435334257157,0.9394909466132717
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9728370221327968,0.9735251161751339,0.9728370221327968,0.9728250017407104,0.9642839594133111
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP,0.9567404426559356,0.9568286248300403,0.9567404426559356,0.9567370709226231,0.9499029555561014
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.9416498993963782,0.9465175232836058,0.9416498993963782,0.9414773788430656,0.9414760582758028
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.9708249496981891,0.9715097877750264,0.9708249496981891,0.970812038906689,0.9628000393091419
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+GLCM,0.9637826961770624,0.9639676309533217,0.9637826961770624,0.9637775633392189,0.9513942461243643
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+GIST,0.8752515090543259,0.8787385120756069,0.8752515090543259,0.8749355016239366,0.8958418298405523
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+GIST,0.9225352112676056,0.9226681905372157,0.9225352112676056,0.9225260365707267,0.9241124732820676
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+GIST,0.9607645875251509,0.9607661352731774,0.9607645875251509,0.9607643889675819,0.9489116281355182
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+GLCM,0.9235412474849095,0.9306503218807597,0.9235412474849095,0.9232028862579307,0.9136980075178736
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+GLCM,0.9637826961770624,0.9645293319597128,0.9637826961770624,0.9637650911036063,0.9558595189543769
Random Forest,Q5,Basic+Enhanced Color+LBP+GLCM,0.9587525150905433,0.9587972848428439,0.9587525150905433,0.9587506363239792,0.9489116281355182
K-Nearest Neighbors,Q5,Basic+Enhanced Color+LBP+GIST,0.8480885311871227,0.8533415933388347,0.8480885311871227,0.8474762906512443,0.8576468564970641
Support Vector Machine,Q5,Basic+Enhanced Color+LBP+GIST,0.8832997987927566,0.8833284071140065,0.8832997987927566,0.8832997987927566,0.8839287030440015
Random Forest,Q5,Basic+Enhanced Color+LBP+GIST,0.9507042253521126,0.9507518389690369,0.9507042253521126,0.9507039758884062,0.9310603641009262
K-Nearest Neighbors,Q5,Basic+Enhanced Color+GLCM+GIST,0.8511066398390342,0.8558881027538806,0.8511066398390342,0.8505626194414504,0.8675638159349432
Support Vector Machine,Q5,Basic+Enhanced Color+GLCM+GIST,0.886317907444668,0.886452901079949,0.886317907444668,0.886312729674213,0.889885266442277
Random Forest,Q5,Basic+Enhanced Color+GLCM+GIST,0.959758551307847,0.9597666481788112,0.959758551307847,0.9597587142234153,0.9350293590153059
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+GLCM,0.9215291750503019,0.9286032241467995,0.9215291750503019,0.9211819095805077,0.9211323489669067
Support Vector Machine,Q5,Basic+Zernike moments+LBP+GLCM,0.9577464788732394,0.958637959076155,0.9577464788732394,0.9577220004519094,0.9568496179642778
Random Forest,Q5,Basic+Zernike moments+LBP+GLCM,0.9416498993963782,0.9416766213359649,0.9416498993963782,0.9416480094610165,0.9394848045598604
K-Nearest Neighbors,Q5,Basic+Zernike moments+LBP+GIST,0.8350100603621731,0.842101984039723,0.8350100603621731,0.8340909300405696,0.851194015183156
Support Vector Machine,Q5,Basic+Zernike moments+LBP+GIST,0.9074446680080482,0.9074680659990522,0.9074446680080482,0.9074416701795434,0.9131992727808761
Random Forest,Q5,Basic+Zernike moments+LBP+GIST,0.9285714285714286,0.9287068283131276,0.9285714285714286,0.9285629687859948,0.9241075596393387
K-Nearest Neighbors,Q5,Basic+Zernike moments+GLCM+GIST,0.829979879275654,0.8367627562794843,0.829979879275654,0.8290583126982671,0.850194088887797
Support Vector Machine,Q5,Basic+Zernike moments+GLCM+GIST,0.9004024144869215,0.9005265186922057,0.9004024144869215,0.9003906184480772,0.9186558730314719
Random Forest,Q5,Basic+Zernike moments+GLCM+GIST,0.93158953722334,0.9316491306461133,0.93158953722334,0.9315853824726612,0.9280753261430361
K-Nearest Neighbors,Q5,Basic+LBP+GLCM+GIST,0.7766599597585513,0.7907279473226883,0.7766599597585513,0.7737875810821608,0.792656560941454
Support Vector Machine,Q5,Basic+LBP+GLCM+GIST,0.8702213279678068,0.8703333298126467,0.8702213279678068,0.8702059573717369,0.8735105520477606
Random Forest,Q5,Basic+LBP+GLCM+GIST,0.9255533199195171,0.9255614167904813,0.9255533199195171,0.9255536213133184,0.9226248679458517
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.9356136820925554,0.9420310649288365,0.9356136820925554,0.9353624030910261,0.9340331179519937
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.971830985915493,0.9724467750997059,0.971830985915493,0.9718196903790781,0.9632963172247745
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+GLCM,0.9637826961770624,0.9638115689069084,0.9637826961770624,0.9637815231137344,0.9508967397980493
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+LBP+GIST,0.8551307847082495,0.8610489989261146,0.8551307847082495,0.8544896792255529,0.8789831216372257
Support Vector Machine,Q5,Enhanced Color+Zernike moments+LBP+GIST,0.9185110663983903,0.9185243371608526,0.9185110663983903,0.9185093343233675,0.9256025354396481
Random Forest,Q5,Enhanced Color+Zernike moments+LBP+GIST,0.9627766599597586,0.9628220000273752,0.9627766599597586,0.9627749644874933,0.9469277448836696
K-Nearest Neighbors,Q5,Enhanced Color+Zernike moments+GLCM+GIST,0.8571428571428571,0.8627215740379713,0.8571428571428571,0.8565485872292964,0.8888976242537405
Support Vector Machine,Q5,Enhanced Color+Zernike moments+GLCM+GIST,0.920523138832998,0.9205254848171813,0.920523138832998,0.9205233801529048,0.92311868904012
Random Forest,Q5,Enhanced Color+Zernike moments+GLCM+GIST,0.9577464788732394,0.9578623908825621,0.9577464788732394,0.9577423728191079,0.946432695378719
K-Nearest Neighbors,Q5,Enhanced Color+LBP+GLCM+GIST,0.8189134808853119,0.8272871722709899,0.8189134808853119,0.8176729852498752,0.8244048350244453
Support Vector Machine,Q5,Enhanced Color+LBP+GLCM+GIST,0.8792756539235412,0.8794390184472768,0.8792756539235412,0.8792683224855204,0.8779733680564086
Random Forest,Q5,Enhanced Color+LBP+GLCM+GIST,0.9215291750503019,0.9215868129875041,0.9215291750503019,0.9215244093068762,0.89385057612461
K-Nearest Neighbors,Q5,Zernike moments+LBP+GLCM+GIST,0.7907444668008048,0.7983491183696222,0.7907444668008048,0.7893110051776335,0.8139879124388866
Support Vector Machine,Q5,Zernike moments+LBP+GLCM+GIST,0.8651911468812877,0.8670789626894592,0.8651911468812877,0.864994352818124,0.8794646586246714
Random Forest,Q5,Zernike moments+LBP+GLCM+GIST,0.8782696177062375,0.8785158353518413,0.8782696177062375,0.8782423815673407,0.8779831953418666
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9426559356136821,0.9473467586847869,0.9426559356136821,0.9424926378427906,0.9399872245289045
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9708249496981891,0.9716623744413903,0.9708249496981891,0.9708094375138926,0.96329386040341
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+GLCM,0.9587525150905433,0.95884121061495,0.9587525150905433,0.9587493001820359,0.9489128565462005
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.8742454728370221,0.8781790744466801,0.8742454728370221,0.8738873636903302,0.8893926737586911
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9285714285714286,0.9286524238413049,0.9285714285714286,0.9285658612908426,0.9251025722919686
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+LBP+GIST,0.9627766599597586,0.962778232145912,0.9627766599597586,0.962776471584629,0.9479166154828882
K-Nearest Neighbors,Q5,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.8752515090543259,0.8787385120756069,0.8752515090543259,0.8749355016239366,0.8903827727685918
Support Vector Machine,Q5,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9265593561368209,0.9265995633665941,0.9265593561368209,0.9265560110158653,0.9260926713018698
Random Forest,Q5,Basic+Enhanced Color+Zernike moments+GLCM+GIST,0.9587525150905433,0.95884121061495,0.9587525150905433,0.9587493001820359,0.9489091713141538
