,area,length,width,aspect_ratio,major_axis_length,minor_axis_length,convex_hull_area,convex_hull_perimeter,mean_r,mean_g,mean_b,red_sqr,green_sqr,blue_sqr,texture_mean,texture_std,texture_uniformity,texture_third_moment
245,8781.5,188.87225341796875,61.73533248901367,3.0593866721553686,183.15904235839844,36.738216400146484,9129.5,420.4601204395294,165.12632940500143,145.1609657947686,96.19121874101754,12.85014900322177,12.048276465734366,9.807712207289605,132.82092553265102,32.8959941820003,0.02563807,9344.94729808037
246,10924.0,214.0,68.0,3.1470588235294117,205.48387145996094,40.16396713256836,11321.0,473.3650175333023,165.78274117511785,142.1225135104059,90.55961825916982,12.87566468867211,11.921514732214439,9.516281745470225,129.41974293890235,32.847159224189966,0.030149095,17353.971848527413
247,11528.5,231.0,66.0,3.5,221.81678771972656,38.61451721191406,11925.0,503.94541680812836,166.83219696969698,142.59902597402598,90.67797619047619,12.916353857404843,11.94148340760167,9.522498421657847,129.85979409483843,32.16014247124407,0.03465237,13565.407426747868
248,9784.0,213.0,59.0,3.610169491525424,208.1548309326172,33.6735725402832,10179.5,467.8035616874695,167.7374019412312,146.38113282808138,95.65456721180693,12.951347495192584,12.098807082852481,9.78031529204488,133.65623009193223,28.89285488920179,0.029010992,10534.83558141347
249,10659.0,215.0,68.0,3.161764705882353,204.36224365234375,39.04391860961914,11040.0,471.18213951587677,157.64800824175825,130.34294871794873,89.52472527472527,12.5557958028059,11.416783641549346,9.461750645347047,121.26831541605497,39.979333160115395,0.028059404,20268.615652445045
250,10656.5,222.0,64.0,3.46875,214.23585510253906,37.16514587402344,11092.5,485.1684558391571,161.54574704574705,136.84164034164033,86.00438750438751,12.710064793137251,11.697933165377563,9.2738550508614,124.48835872235941,34.32248632881327,0.026075633,18459.546053336766
251,9549.0,212.0,62.0,3.4193548387096775,201.69664001464844,34.89289855957031,10039.0,459.0425523519516,170.19614937330405,147.95806951802558,93.69485721669466,13.04592462699766,12.163801606324627,9.679610385583434,134.28059118345118,30.73755907934212,0.03482283,10166.119840092702
252,9773.5,211.0,64.0,3.296875,199.83328247070312,33.561798095703125,10104.5,458.2976475954056,171.24112125824453,149.95446473871132,94.46461187214612,13.085913084620596,12.245589603555695,9.719290708284536,135.80936090335308,28.84354931126095,0.034576103,7573.362708172275
253,11162.0,225.0,66.0,3.409090909090909,216.8312530517578,38.20231628417969,11583.5,492.00595462322235,158.45062977957716,133.76748762932974,85.6417004048583,12.58771741737068,11.565789537654995,9.254280112729369,122.21221363034783,36.26796264835086,0.028538838,14367.665449315438
254,12692.0,233.50657653808594,73.8012466430664,3.1639923058132213,224.2534942626953,41.50090026855469,13219.5,515.3685582876205,160.50258886786816,135.72896544857113,87.33495967340436,12.668961633372648,11.650277483758536,9.345317526622857,124.10674139320327,35.494702512836795,0.031244732,19001.962679056283
255,7376.0,191.0,55.0,3.4727272727272727,178.85862731933594,30.989356994628906,7611.0,410.7795081138611,171.407890625,154.19578125,102.250078125,13.092283629107643,12.417559391845082,10.111878071110233,140.64937562127307,25.827511407300456,0.039294593,1338.366543520464
256,9677.5,208.0,63.0,3.3015873015873014,196.3254852294922,34.33230972290039,10085.0,451.9971926212311,177.82433855469264,155.28083453994998,99.75983941029354,13.335079248159444,12.461173080410607,9.9879847522057,141.26115609240514,26.889836367089973,0.028370187,7398.429577614124
257,8469.5,181.0,66.0,2.742424242424242,170.78994750976562,40.64215087890625,8826.0,405.42194187641144,165.03541446208112,147.15640211640212,97.286278659612,12.846611010771717,12.130803852853369,9.863380691203803,134.31350943756115,30.308174589731085,0.03313834,4733.390080859255
258,11722.0,231.0,67.0,3.4477611940298507,223.48989868164062,39.310081481933594,12250.0,505.6494574546814,160.9327302631579,136.3155701754386,87.27247807017544,12.68592646451799,11.67542590980897,9.341973992159014,124.47384828967915,35.770696494187106,0.031157536,21339.759565131637
259,7978.0,201.0,56.0,3.5892857142857144,193.65830993652344,31.355976104736328,8364.0,438.7403721809387,163.99128205128204,144.3613186813187,97.99435897435897,12.805908091630286,12.01504551307729,9.899210017691258,132.7427105770039,30.32770999750684,0.034703452,5243.170521973385
260,11627.5,232.0,66.0,3.515151515151515,225.010986328125,38.38212203979492,12117.0,507.134375333786,170.95481171548118,148.41171548117154,95.74326359832637,13.074968899216593,12.182434710728867,9.784848675290098,135.23810295339354,27.14393042232271,0.03722141,10394.687822014224
261,8118.0,204.6141357421875,55.82655715942383,3.665175610917062,192.81723022460938,33.652626037597656,8477.0,441.06250154972076,176.66651762426412,155.3571801177435,103.65526492287056,13.291595751611773,12.464236042282876,10.181122969637022,142.34428783037583,30.03453234611541,0.03468888,7350.027833496621
262,8654.5,221.0,53.0,4.169811320754717,207.1277313232422,30.00138282775879,8918.5,468.3326060771942,163.95672877846792,137.91069703243616,89.1951690821256,12.804558906048577,11.743538522627503,9.444319408095302,126.3115248825925,35.59408812606535,0.034532905,9335.533841564062
263,10848.5,233.0,61.0,3.819672131147541,229.8236083984375,33.89430236816406,11271.0,504.24438858032227,164.1211924439197,140.8900826446281,88.96245572609209,12.810979370989546,11.86971282907165,9.431991079623225,128.03229046001798,32.70793922257831,0.033859618,18340.001519538873
264,8363.5,184.0,62.0,2.967741935483871,176.661376953125,35.887020111083984,8708.5,409.67674219608307,158.48769430051814,139.82109959700634,91.12672711571675,12.589189580768023,11.824597227686292,9.546032008940507,127.39968268373195,32.81789751367126,0.03621585,12428.939872278483
265,10363.0,205.0,67.0,3.0597014925373136,199.12890625,37.521732330322266,10676.0,455.0770547389984,167.3844155844156,142.63026276049533,91.72425249169436,12.93771291938477,11.942791246626365,9.577277927036176,130.25001388626697,34.19784492954628,0.03258852,13721.407623350337
266,12177.5,238.0,67.0,3.5522388059701493,231.4416961669922,38.170902252197266,12657.5,522.1431086063385,164.8127441664027,139.20985112448528,86.67347692957449,12.83794158603328,11.798722436115076,9.309859125119697,126.44161081669154,33.00008388756678,0.028926924,17649.417320332414
267,10704.0,217.0,65.0,3.3384615384615386,209.3245849609375,37.1755256652832,11070.0,475.09198546409607,165.61729729729728,140.86336336336336,87.50756756756756,12.869238411704762,11.868587252211755,9.354547961690482,127.75393460132182,32.10492643277095,0.023303432,13772.33775277733
268,11437.0,221.0,67.0,3.298507462686567,217.54562377929688,38.59830093383789,11808.5,489.08814465999603,165.33929983060418,139.77826086956523,87.32569169960475,12.858433023918746,11.822785664536308,9.3448216515675,127.02687682001851,33.56903188979059,0.029753078,19036.270086615783
269,9829.5,200.0,65.0,3.076923076923077,193.03170776367188,37.312808990478516,10287.5,448.28701388835907,171.9139812889813,149.90702962577961,92.71452702702703,13.111597205870126,12.2436526259846,9.628838301011552,135.3332248943043,27.98398511370392,0.020454668,6685.820380664183
270,10028.5,204.0,64.0,3.1875,201.0050048828125,34.437103271484375,10353.5,452.45426893234253,159.47348291687914,138.76211116777154,93.9973227944926,12.62828107530392,11.779733068612869,9.695221647517533,127.76051748893224,35.62370912812145,0.029840553,19656.63173983698
271,11078.0,221.99996948242188,65.99998474121094,3.3636366789006735,213.75856018066406,35.62051010131836,11477.0,486.189155459404,164.9446288209607,142.3180786026201,93.30451237263465,12.843077077591674,11.929714103976679,9.659426089195707,130.25304203064297,32.653839007928674,0.028923888,13691.277603801907
272,7794.0,203.0,54.0,3.759259259259259,191.70948791503906,29.619417190551758,8134.0,437.6479798555374,161.51666172985782,137.77962085308056,91.21504739336493,12.708920557225063,11.737956417242337,9.550656908996622,126.57575478836952,36.37713492720445,0.0306293,11749.450590057058
273,11086.5,217.0,70.0,3.1,205.8881378173828,43.039798736572266,11530.0,480.0983159542084,167.49691704035874,144.08301569506727,93.55538116591929,12.942059999874777,12.003458488913404,9.672403070898115,131.67847645727306,32.060923184764704,0.036958046,11600.842154342783
274,8553.5,221.99996948242188,53.99999237060547,4.111111126809456,206.86337280273438,33.0396842956543,8888.0,470.9332344532013,162.30808423913044,141.59504076086955,97.31114130434783,12.740019004661274,11.899371443940623,9.86464096175567,130.73960577269463,35.56928603448924,0.029147344,6157.77497105252
275,8984.5,216.0,57.0,3.789473684210526,210.48680114746094,31.204763412475586,9320.0,465.402804851532,159.23306397306396,135.28026936026936,89.77690235690235,12.618758416463324,11.631004658251554,9.475067406456924,124.42404194887786,38.57000376590287,0.03588894,1381.8968052431592
276,9718.0,206.0,65.0,3.169230769230769,195.6554718017578,40.35182189941406,10016.5,451.6042504310608,164.52862015503877,138.60396899224807,88.57922480620155,12.826871019661763,11.773018686481732,9.411653670115658,126.62015480366244,36.09583144799532,0.031950068,17403.703708253423
